time bp_transducer_voltage trigger
2015-04-14-13-44-140000: 1.82471423536 -1.0
2015-04-14-13-44-156000: 1.78286922806 -1.0
2015-04-14-13-44-171000: 1.70925021401 -1.0
2015-04-14-13-44-187000: 1.7109622841 -1.0
2015-04-14-13-44-203000: 1.68946069792 -1.0
2015-04-14-13-44-218000: 1.68573442772 -1.0
2015-04-14-13-44-234000: 1.6653910066 -1.0
2015-04-14-13-44-250000: 1.65441361599 -1.0
2015-04-14-13-44-265000: 1.64232841533 -1.0
2015-04-14-13-44-281000: 1.62953824462 -1.0
2015-04-14-13-44-312000: 1.61871191903 -1.0
2015-04-14-13-44-328000: 1.61010121356 -1.0
2015-04-14-13-44-343000: 1.59741175286 -1.0
2015-04-14-13-44-375000: 1.58583010222 -1.0
2015-04-14-13-44-375000: 1.58613223224 -1.0
2015-04-14-13-44-390000: 1.57439951659 -1.0
2015-04-14-13-44-406000: 1.56760159122 -1.0
2015-04-14-13-44-421000: 1.563673901 -1.0
2015-04-14-13-44-437000: 1.56286822096 -1.0
2015-04-14-13-44-453000: 1.59202376756 -1.0
2015-04-14-13-44-468000: 1.82194471021 -1.0
2015-04-14-13-44-484000: 1.86464575256 -1.0
2015-04-14-13-44-500000: 1.8945062692 -1.0
2015-04-14-13-44-515000: 1.90694395488 -1.0
2015-04-14-13-44-531000: 1.90402336472 1.90702336472
2015-04-14-13-44-546000: 1.8836295886 -1.0
2015-04-14-13-44-562000: 1.8690266378 -1.0
2015-04-14-13-44-578000: 1.84747469661 -1.0
2015-04-14-13-44-593000: 1.81006092955 -1.0
2015-04-14-13-44-609000: 1.73941286067 -1.0
2015-04-14-13-44-625000: 1.72566594491 -1.0
2015-04-14-13-44-640000: 1.71363109925 -1.0
2015-04-14-13-44-656000: 1.69364016315 -1.0
2015-04-14-13-44-671000: 1.68513016768 -1.0
2015-04-14-13-44-687000: 1.66101012136 -1.0
2015-04-14-13-44-703000: 1.6473135606 -1.0
2015-04-14-13-44-734000: 1.64313409537 -1.0
2015-04-14-13-44-734000: 1.62500629438 -1.0
2015-04-14-13-44-750000: 1.62112895916 -1.0
2015-04-14-13-44-781000: 1.60446145325 -1.0
2015-04-14-13-44-796000: 1.59680749282 -1.0
2015-04-14-13-44-812000: 1.58844856236 -1.0
2015-04-14-13-44-828000: 1.58129815197 -1.0
2015-04-14-13-44-843000: 1.56956543633 -1.0
2015-04-14-13-44-859000: 1.56382496601 -1.0
2015-04-14-13-44-875000: 1.56377461101 -1.0
2015-04-14-13-44-890000: 1.55803414069 -1.0
2015-04-14-13-44-906000: 1.78100609296 -1.0
2015-04-14-13-44-921000: 1.872752908 -1.0
2015-04-14-13-44-937000: 1.88086006345 -1.0
2015-04-14-13-44-953000: 1.90442620474 -1.0
2015-04-14-13-44-968000: 1.89949141447 1.90249141447
2015-04-14-13-44-984000: 1.89380129916 -1.0
2015-04-14-13-44-000000: 1.87990331839 -1.0
2015-04-14-13-44-015000: 1.85719321215 -1.0
2015-04-14-13-44-031000: 1.83337529584 -1.0
2015-04-14-13-44-046000: 1.77607130268 -1.0
2015-04-14-13-44-062000: 1.72818369505 -1.0
2015-04-14-13-44-078000: 1.72078150964 -1.0
2015-04-14-13-44-093000: 1.69353945314 -1.0
2015-04-14-13-44-109000: 1.68674152777 -1.0
2015-04-14-13-44-125000: 1.66659952666 -1.0
2015-04-14-13-44-140000: 1.65335616093 -1.0
2015-04-14-13-44-156000: 1.63673901002 -1.0
2015-04-14-13-44-171000: 1.62339493429 -1.0
2015-04-14-13-44-187000: 1.61166221864 -1.0
2015-04-14-13-44-203000: 1.60572032831 -1.0
2015-04-14-13-44-218000: 1.59439045269 -1.0
2015-04-14-13-44-234000: 1.58698826728 -1.0
2015-04-14-13-44-250000: 1.57968679188 -1.0
2015-04-14-13-44-265000: 1.57238531648 -1.0
2015-04-14-13-44-281000: 1.56493277607 -1.0
2015-04-14-13-44-296000: 1.56115615086 -1.0
2015-04-14-13-44-328000: 1.55612065059 -1.0
2015-04-14-13-44-328000: 1.68744649781 -1.0
2015-04-14-13-44-359000: 1.8400221562 -1.0
2015-04-14-13-44-359000: 1.83926683116 -1.0
2015-04-14-13-44-375000: 1.88841331386 -1.0
2015-04-14-13-44-406000: 1.8746160431 1.8776160431
2015-04-14-13-44-406000: 1.86268190745 -1.0
2015-04-14-13-44-421000: 1.84712221159 -1.0
2015-04-14-13-44-453000: 1.82259932524 -1.0
2015-04-14-13-44-468000: 1.799939574 -1.0
2015-04-14-13-44-484000: 1.73583765547 -1.0
2015-04-14-13-44-500000: 1.71624955939 -1.0
2015-04-14-13-44-515000: 1.69701394834 -1.0
2015-04-14-13-44-531000: 1.67772798228 -1.0
2015-04-14-13-44-546000: 1.66770733672 -1.0
2015-04-14-13-44-562000: 1.65134196082 -1.0
2015-04-14-13-44-578000: 1.64192557531 -1.0
2015-04-14-13-44-593000: 1.63215670477 -1.0
2015-04-14-13-44-609000: 1.61287073871 -1.0
2015-04-14-13-44-625000: 1.60456216325 -1.0
2015-04-14-13-44-640000: 1.59569968276 -1.0
2015-04-14-13-44-656000: 1.58880104738 -1.0
2015-04-14-13-44-671000: 1.58064353694 -1.0
2015-04-14-13-44-687000: 1.57409738658 -1.0
2015-04-14-13-44-703000: 1.57228460648 -1.0
2015-04-14-13-44-718000: 1.56276751095 -1.0
2015-04-14-13-44-734000: 1.57797472179 -1.0
2015-04-14-13-44-750000: 1.53910065965 -1.0
2015-04-14-13-44-765000: 1.60446145325 -1.0
2015-04-14-13-44-781000: 1.81197441966 -1.0
2015-04-14-13-44-796000: 1.84027393122 -1.0
2015-04-14-13-44-812000: 1.88191751851 -1.0
2015-04-14-13-44-828000: 1.88614733874 1.88914733874
2015-04-14-13-44-843000: 1.86766705272 -1.0
2015-04-14-13-44-859000: 1.85014351176 -1.0
2015-04-14-13-44-875000: 1.82995115565 -1.0
2015-04-14-13-44-890000: 1.80628430435 -1.0
2015-04-14-13-44-906000: 1.76338184199 -1.0
2015-04-14-13-44-921000: 1.70215015862 -1.0
2015-04-14-13-44-937000: 1.70028702352 -1.0
2015-04-14-13-44-953000: 1.6782315323 -1.0
2015-04-14-13-44-968000: 1.67712372224 -1.0
2015-04-14-13-44-984000: 1.65718314115 -1.0
2015-04-14-13-44-000000: 1.64504758548 -1.0
2015-04-14-13-44-031000: 1.63331486983 -1.0
2015-04-14-13-44-031000: 1.6200715041 -1.0
2015-04-14-13-44-046000: 1.60969837353 -1.0
2015-04-14-13-44-078000: 1.60058411803 -1.0
2015-04-14-13-44-078000: 1.59242660758 -1.0
2015-04-14-13-44-093000: 1.581852057 -1.0
2015-04-14-13-44-125000: 1.57515484163 -1.0
2015-04-14-13-44-140000: 1.56896117629 -1.0
2015-04-14-13-44-156000: 1.56261644594 -1.0
2015-04-14-13-44-171000: 1.55395538547 -1.0
2015-04-14-13-44-187000: 1.55652349061 -1.0
2015-04-14-13-44-203000: 1.56583916612 -1.0
2015-04-14-13-44-218000: 1.80069489904 -1.0
2015-04-14-13-44-234000: 1.85311445692 -1.0
2015-04-14-13-44-250000: 1.88136361347 -1.0
2015-04-14-13-44-265000: 1.88166574349 -1.0
2015-04-14-13-44-281000: 1.87577420817 1.87877420817
2015-04-14-13-44-296000: 1.8636386525 -1.0
2015-04-14-13-44-312000: 1.84525907649 -1.0
2015-04-14-13-44-328000: 1.82285110026 -1.0
2015-04-14-13-44-343000: 1.7854876882 -1.0
2015-04-14-13-44-359000: 1.71619920439 -1.0
2015-04-14-13-44-375000: 1.7054735888 -1.0
2015-04-14-13-44-390000: 1.69031673297 -1.0
2015-04-14-13-44-406000: 1.68110176746 -1.0
2015-04-14-13-44-421000: 1.66936905182 -1.0
2015-04-14-13-44-437000: 1.65194622086 -1.0
2015-04-14-13-44-453000: 1.64172415529 -1.0
2015-04-14-13-44-468000: 1.63125031472 -1.0
2015-04-14-13-44-484000: 1.61533813384 -1.0
2015-04-14-13-44-500000: 1.60325293318 -1.0
2015-04-14-13-44-515000: 1.59620323279 -1.0
2015-04-14-13-44-531000: 1.58890175739 -1.0
2015-04-14-13-44-546000: 1.57883075684 -1.0
2015-04-14-13-44-562000: 1.57434916159 -1.0
2015-04-14-13-44-578000: 1.56513419608 -1.0
2015-04-14-13-44-593000: 1.56120650587 -1.0
2015-04-14-13-44-609000: 1.55591923058 -1.0
2015-04-14-13-44-625000: 1.55617100559 -1.0
2015-04-14-13-44-640000: 1.77335213253 -1.0
2015-04-14-13-44-656000: 1.86444433254 -1.0
2015-04-14-13-44-671000: 1.86706279269 -1.0
2015-04-14-13-44-703000: 1.8963694043 -1.0
2015-04-14-13-44-703000: 1.8818168085 1.8848168085
2015-04-14-13-44-718000: 1.87159474294 -1.0
2015-04-14-13-44-750000: 1.85885492724 -1.0
2015-04-14-13-44-750000: 1.83841079611 -1.0
2015-04-14-13-44-781000: 1.81006092955 -1.0
2015-04-14-13-44-796000: 1.74485120097 -1.0
2015-04-14-13-44-812000: 1.72722695 -1.0
2015-04-14-13-44-828000: 1.70612820384 -1.0
2015-04-14-13-44-843000: 1.68885643789 -1.0
2015-04-14-13-44-859000: 1.67737549726 -1.0
2015-04-14-13-44-875000: 1.6581398862 -1.0
2015-04-14-13-44-890000: 1.64811924065 -1.0
2015-04-14-13-44-906000: 1.6382496601 -1.0
2015-04-14-13-44-921000: 1.62279067425 -1.0
2015-04-14-13-44-937000: 1.60859056347 -1.0
2015-04-14-13-44-953000: 1.60144015308 -1.0
2015-04-14-13-44-968000: 1.59474293771 -1.0
2015-04-14-13-44-984000: 1.58613223224 -1.0
2015-04-14-13-44-000000: 1.57782365678 -1.0
2015-04-14-13-44-015000: 1.57243567148 -1.0
2015-04-14-13-44-031000: 1.56236467093 -1.0
2015-04-14-13-44-046000: 1.55778236568 -1.0
2015-04-14-13-44-062000: 1.55959514578 -1.0
2015-04-14-13-44-078000: 1.71695452943 -1.0
2015-04-14-13-44-093000: 1.86137267738 -1.0
2015-04-14-13-44-109000: 1.85945918727 -1.0
2015-04-14-13-44-125000: 1.91313762022 -1.0
2015-04-14-13-44-140000: 1.89012538396 1.89312538396
2015-04-14-13-44-156000: 1.88660053376 -1.0
2015-04-14-13-44-171000: 1.87532101314 -1.0
2015-04-14-13-44-187000: 1.85563220706 -1.0
2015-04-14-13-44-203000: 1.83075683569 -1.0
2015-04-14-13-44-218000: 1.78040183292 -1.0
2015-04-14-13-44-234000: 1.7199254746 -1.0
2015-04-14-13-44-250000: 1.71690417443 -1.0
2015-04-14-13-44-265000: 1.69333803313 -1.0
2015-04-14-13-44-281000: 1.6873457878 -1.0
2015-04-14-13-44-296000: 1.67158467194 -1.0
2015-04-14-13-44-312000: 1.65511858603 -1.0
2015-04-14-13-44-328000: 1.64071705524 -1.0
2015-04-14-13-44-343000: 1.63019285966 -1.0
2015-04-14-13-44-375000: 1.61846014402 -1.0
2015-04-14-13-44-375000: 1.60969837353 -1.0
2015-04-14-13-44-390000: 1.60138979808 -1.0
2015-04-14-13-44-421000: 1.59121808752 -1.0
2015-04-14-13-44-421000: 1.58436980714 -1.0
2015-04-14-13-44-453000: 1.57948537187 -1.0
2015-04-14-13-44-468000: 1.57429880659 -1.0
2015-04-14-13-44-484000: 1.56377461101 -1.0
2015-04-14-13-44-500000: 1.56317035097 -1.0
2015-04-14-13-44-515000: 1.61856085402 -1.0
2015-04-14-13-44-531000: 1.83377813586 -1.0
2015-04-14-13-44-546000: 1.86167480739 -1.0
2015-04-14-13-44-562000: 1.91766957047 -1.0
2015-04-14-13-44-578000: 1.90870637998 1.91170637998
2015-04-14-13-44-593000: 1.89692330933 -1.0
2015-04-14-13-44-609000: 1.88463668866 -1.0
2015-04-14-13-44-625000: 1.87466639811 -1.0
2015-04-14-13-44-640000: 1.84787753663 -1.0
2015-04-14-13-44-656000: 1.81111838461 -1.0
2015-04-14-13-44-671000: 1.73533410544 -1.0
2015-04-14-13-44-687000: 1.72309783977 -1.0
2015-04-14-13-44-703000: 1.70330832368 -1.0
2015-04-14-13-44-718000: 1.68840324286 -1.0
2015-04-14-13-44-734000: 1.68246135254 -1.0
2015-04-14-13-44-750000: 1.65788811118 -1.0
2015-04-14-13-44-765000: 1.64484616547 -1.0
2015-04-14-13-44-781000: 1.6327609648 -1.0
2015-04-14-13-44-796000: 1.62198499421 -1.0
2015-04-14-13-44-812000: 1.61070547359 -1.0
2015-04-14-13-44-828000: 1.6017926381 -1.0
2015-04-14-13-44-843000: 1.59338335264 -1.0
2015-04-14-13-44-859000: 1.58306057707 -1.0
2015-04-14-13-44-875000: 1.57938466187 -1.0
2015-04-14-13-44-890000: 1.57173070145 -1.0
2015-04-14-13-44-906000: 1.56402638602 -1.0
2015-04-14-13-44-921000: 1.55727881565 -1.0
2015-04-14-13-44-937000: 1.56750088121 -1.0
2015-04-14-13-44-953000: 1.80029205902 -1.0
2015-04-14-13-44-968000: 1.85784782718 -1.0
2015-04-14-13-44-984000: 1.86942947782 -1.0
2015-04-14-13-44-000000: 1.89173674405 -1.0
2015-04-14-13-44-015000: 1.87728485825 1.88028485825
2015-04-14-13-44-046000: 1.86046628733 -1.0
2015-04-14-13-44-046000: 1.84314416637 -1.0
2015-04-14-13-44-062000: 1.82410997533 -1.0
2015-04-14-13-44-093000: 1.7855380432 -1.0
2015-04-14-13-44-093000: 1.70693388388 -1.0
2015-04-14-13-44-125000: 1.72098292965 -1.0
2015-04-14-13-44-140000: 1.67797975729 -1.0
2015-04-14-13-44-156000: 1.67304496702 -1.0
2015-04-14-13-44-171000: 1.67410242208 -1.0
2015-04-14-13-44-187000: 1.65078805579 -1.0
2015-04-14-13-44-203000: 1.63930711516 -1.0
2015-04-14-13-44-218000: 1.62148144418 -1.0
2015-04-14-13-44-234000: 1.61558990886 -1.0
2015-04-14-13-44-250000: 1.60400825822 -1.0
2015-04-14-13-44-265000: 1.5927790926 -1.0
2015-04-14-13-44-281000: 1.58824714235 -1.0
2015-04-14-13-44-296000: 1.57661513671 -1.0
2015-04-14-13-44-312000: 1.57122715142 -1.0
2015-04-14-13-44-328000: 1.56679591117 -1.0
2015-04-14-13-44-343000: 1.56402638602 -1.0
2015-04-14-13-44-359000: 1.55581852057 -1.0
2015-04-14-13-44-375000: 1.55123621532 -1.0
2015-04-14-13-44-390000: 1.76519462209 -1.0
2015-04-14-13-44-406000: 1.8617755174 -1.0
2015-04-14-13-44-421000: 1.85522936704 -1.0
2015-04-14-13-44-437000: 1.89677224432 -1.0
2015-04-14-13-44-453000: 1.87793947329 1.88093947329
2015-04-14-13-44-468000: 1.85543078705 -1.0
2015-04-14-13-44-484000: 1.84435268644 -1.0
2015-04-14-13-44-500000: 1.82305252027 -1.0
2015-04-14-13-44-515000: 1.79299058361 -1.0
2015-04-14-13-44-531000: 1.72047937963 -1.0
2015-04-14-13-44-546000: 1.71886801954 -1.0
2015-04-14-13-44-562000: 1.69610755829 -1.0
2015-04-14-13-44-578000: 1.67687194723 -1.0
2015-04-14-13-44-593000: 1.66876479178 -1.0
2015-04-14-13-44-609000: 1.65612568609 -1.0
2015-04-14-13-44-625000: 1.6400624402 -1.0
2015-04-14-13-44-640000: 1.62898433959 -1.0
2015-04-14-13-44-656000: 1.61699984893 -1.0
2015-04-14-13-44-671000: 1.60577068332 -1.0
2015-04-14-13-44-687000: 1.5982677879 -1.0
2015-04-14-13-44-718000: 1.58975779244 -1.0
2015-04-14-13-44-718000: 1.581801702 -1.0
2015-04-14-13-44-734000: 1.57319099653 -1.0
2015-04-14-13-44-765000: 1.56745052621 -1.0
2015-04-14-13-44-781000: 1.56463064605 -1.0
2015-04-14-13-44-796000: 1.5600483408 -1.0
2015-04-14-13-44-812000: 1.54766101012 -1.0
2015-04-14-13-44-828000: 1.70013595851 -1.0
2015-04-14-13-44-843000: 1.84203635631 -1.0
2015-04-14-13-44-859000: 1.84515836648 -1.0
2015-04-14-13-44-875000: 1.89178709905 -1.0
2015-04-14-13-44-890000: 1.88740621381 1.89040621381
2015-04-14-13-44-906000: 1.86681101767 -1.0
2015-04-14-13-44-921000: 1.854625107 -1.0
2015-04-14-13-44-937000: 1.83982073619 -1.0
2015-04-14-13-44-953000: 1.81494536482 -1.0
2015-04-14-13-44-968000: 1.75552646155 -1.0
2015-04-14-13-44-984000: 1.72214109472 -1.0
2015-04-14-13-44-000000: 1.70919985901 -1.0
2015-04-14-13-44-015000: 1.6835691626 -1.0
2015-04-14-13-44-031000: 1.67712372224 -1.0
2015-04-14-13-44-046000: 1.66398106652 -1.0
2015-04-14-13-44-062000: 1.64887456569 -1.0
2015-04-14-13-44-078000: 1.63401983987 -1.0
2015-04-14-13-44-093000: 1.62430132434 -1.0
2015-04-14-13-44-109000: 1.60969837353 -1.0
2015-04-14-13-44-125000: 1.59902311295 -1.0
2015-04-14-13-44-140000: 1.59192305756 -1.0
2015-04-14-13-44-156000: 1.58663578226 -1.0
2015-04-14-13-44-171000: 1.57475200161 -1.0
2015-04-14-13-44-187000: 1.5709753764 -1.0
2015-04-14-13-44-203000: 1.56145828088 -1.0
2015-04-14-13-44-218000: 1.56014905081 -1.0
2015-04-14-13-44-234000: 1.55138728033 -1.0
2015-04-14-13-44-250000: 1.60486429327 -1.0
2015-04-14-13-44-265000: 1.81862128002 -1.0
2015-04-14-13-44-281000: 1.8435973614 -1.0
2015-04-14-13-44-296000: 1.89198851906 -1.0
2015-04-14-13-44-312000: 1.88866508888 1.89166508888
2015-04-14-13-44-328000: 1.88141396848 -1.0
2015-04-14-13-44-343000: 1.86162445239 -1.0
2015-04-14-13-44-359000: 1.84611511154 -1.0
2015-04-14-13-44-390000: 1.82768518052 -1.0
2015-04-14-13-44-390000: 1.78684727328 -1.0
2015-04-14-13-44-406000: 1.70350974369 -1.0
2015-04-14-13-44-437000: 1.70854524397 -1.0
2015-04-14-13-44-453000: 1.68981318294 -1.0
2015-04-14-13-44-468000: 1.68205851251 -1.0
2015-04-14-13-44-484000: 1.66866408178 -1.0
2015-04-14-13-44-500000: 1.65607533108 -1.0
2015-04-14-13-44-515000: 1.63563119996 -1.0
2015-04-14-13-44-531000: 1.62556019941 -1.0
2015-04-14-13-44-546000: 1.61558990886 -1.0
2015-04-14-13-44-562000: 1.6054181983 -1.0
2015-04-14-13-44-578000: 1.59358477265 -1.0
2015-04-14-13-44-593000: 1.58945566242 -1.0
2015-04-14-13-44-609000: 1.58708897729 -1.0
2015-04-14-13-44-625000: 1.56130721587 -1.0
2015-04-14-13-44-640000: 1.57173070145 -1.0
2015-04-14-13-44-656000: 1.56216325092 -1.0
2015-04-14-13-44-671000: 1.55914195075 -1.0
2015-04-14-13-44-687000: 1.56347248099 -1.0
2015-04-14-13-44-703000: 1.80391761922 -1.0
2015-04-14-13-44-718000: 1.85961025228 -1.0
2015-04-14-13-44-734000: 1.88750692381 -1.0
2015-04-14-13-44-750000: 1.89798076439 -1.0
2015-04-14-13-44-765000: 1.88992396395 1.89292396395
2015-04-14-13-44-781000: 1.8764288232 -1.0
2015-04-14-13-44-796000: 1.85679037212 -1.0
2015-04-14-13-44-812000: 1.83866257113 -1.0
2015-04-14-13-44-828000: 1.8091041845 -1.0
2015-04-14-13-44-843000: 1.73412558538 -1.0
2015-04-14-13-44-859000: 1.72828440506 -1.0
2015-04-14-13-44-875000: 1.70476861876 -1.0
2015-04-14-13-44-890000: 1.68830253286 -1.0
2015-04-14-13-44-906000: 1.67808046729 -1.0
2015-04-14-13-44-921000: 1.66690165668 -1.0
2015-04-14-13-44-937000: 1.64645752556 -1.0
2015-04-14-13-44-953000: 1.63215670477 -1.0
2015-04-14-13-44-968000: 1.62404954932 -1.0
2015-04-14-13-44-984000: 1.6145324538 -1.0
2015-04-14-13-44-000000: 1.60234654313 -1.0
2015-04-14-13-44-015000: 1.59121808752 -1.0
2015-04-14-13-44-031000: 1.58885140239 -1.0
2015-04-14-13-44-062000: 1.58054282693 -1.0
2015-04-14-13-44-062000: 1.57178105645 -1.0
2015-04-14-13-44-078000: 1.56790372123 -1.0
2015-04-14-13-44-109000: 1.56463064605 -1.0
2015-04-14-13-44-125000: 1.5563220706 -1.0
2015-04-14-13-44-140000: 1.76514426708 -1.0
2015-04-14-13-44-156000: 1.88096077345 -1.0
2015-04-14-13-44-171000: 1.87441462309 -1.0
2015-04-14-13-44-187000: 1.91923057556 -1.0
2015-04-14-13-44-203000: 1.90900851 1.91200851
2015-04-14-13-44-218000: 1.8944559142 -1.0
2015-04-14-13-44-234000: 1.88080970844 -1.0
2015-04-14-13-44-250000: 1.85784782718 -1.0
2015-04-14-13-44-265000: 1.8399214462 -1.0
2015-04-14-13-44-281000: 1.78422881313 -1.0
2015-04-14-13-44-296000: 1.72566594491 -1.0
2015-04-14-13-44-312000: 1.72017724961 -1.0
2015-04-14-13-44-328000: 1.69671181832 -1.0
2015-04-14-13-44-343000: 1.68638904275 -1.0
2015-04-14-13-44-359000: 1.67188680195 -1.0
2015-04-14-13-44-375000: 1.65788811118 -1.0
2015-04-14-13-44-390000: 1.64263054534 -1.0
2015-04-14-13-44-406000: 1.62989072964 -1.0
2015-04-14-13-44-421000: 1.62284102926 -1.0
2015-04-14-13-44-437000: 1.60813736845 -1.0
2015-04-14-13-44-453000: 1.5945415177 -1.0
2015-04-14-13-44-468000: 1.58759252732 -1.0
2015-04-14-13-44-484000: 1.5854776172 -1.0
2015-04-14-13-44-500000: 1.57591016668 -1.0
2015-04-14-13-44-515000: 1.5709250214 -1.0
2015-04-14-13-44-531000: 1.57032076137 -1.0
2015-04-14-13-44-546000: 1.56392567602 -1.0
2015-04-14-13-44-562000: 1.65542071605 -1.0
2015-04-14-13-44-578000: 1.80663678937 -1.0
2015-04-14-13-44-593000: 1.85125132182 -1.0
2015-04-14-13-44-609000: 1.89521123924 -1.0
2015-04-14-13-44-625000: 1.88514023868 1.88814023868
2015-04-14-13-44-640000: 1.88443526864 -1.0
2015-04-14-13-44-656000: 1.86852308777 -1.0
2015-04-14-13-44-671000: 1.84556120651 -1.0
2015-04-14-13-44-687000: 1.82672843547 -1.0
2015-04-14-13-44-703000: 1.78125786797 -1.0
2015-04-14-13-44-734000: 1.70622891384 -1.0
2015-04-14-13-44-734000: 1.70658139886 -1.0
2015-04-14-13-44-750000: 1.69338838814 -1.0
2015-04-14-13-44-781000: 1.68150460748 -1.0
2015-04-14-13-44-796000: 1.66982224684 -1.0
2015-04-14-13-44-812000: 1.65255048089 -1.0
2015-04-14-13-44-828000: 1.64066670024 -1.0
2015-04-14-13-44-843000: 1.6235963543 -1.0
2015-04-14-13-44-859000: 1.6126693187 -1.0
2015-04-14-13-44-875000: 1.60707991339 -1.0
2015-04-14-13-44-890000: 1.59479329271 -1.0
2015-04-14-13-44-906000: 1.58754217231 -1.0
2015-04-14-13-44-921000: 1.58311093207 -1.0
2015-04-14-13-44-937000: 1.57510448663 -1.0
2015-04-14-13-44-953000: 1.5618611209 -1.0
2015-04-14-13-44-968000: 1.56140792588 -1.0
2015-04-14-13-44-984000: 1.55858804572 -1.0
2015-04-14-13-44-000000: 1.57188176645 -1.0
2015-04-14-13-44-015000: 1.80109773906 -1.0
2015-04-14-13-44-031000: 1.85386978196 -1.0
2015-04-14-13-44-046000: 1.87713379324 -1.0
2015-04-14-13-44-062000: 1.88398207362 -1.0
2015-04-14-13-44-078000: 1.87124225792 1.87424225792
2015-04-14-13-44-093000: 1.85870386223 -1.0
2015-04-14-13-44-109000: 1.83861221612 -1.0
2015-04-14-13-44-125000: 1.81937660507 -1.0
2015-04-14-13-44-140000: 1.77798479279 -1.0
2015-04-14-13-44-156000: 1.70109270356 -1.0
2015-04-14-13-44-171000: 1.69570471826 -1.0
2015-04-14-13-44-187000: 1.68507981268 -1.0
2015-04-14-13-44-203000: 1.67848330732 -1.0
2015-04-14-13-44-218000: 1.66780804673 -1.0
2015-04-14-13-44-234000: 1.64761569062 -1.0
2015-04-14-13-44-250000: 1.63880356513 -1.0
2015-04-14-13-44-265000: 1.62399919432 -1.0
2015-04-14-13-44-281000: 1.61407925877 -1.0
2015-04-14-13-44-296000: 1.60063447303 -1.0
2015-04-14-13-44-312000: 1.59408832267 -1.0
2015-04-14-13-44-328000: 1.58497406717 -1.0
2015-04-14-13-44-359000: 1.58129815197 -1.0
2015-04-14-13-44-359000: 1.5745505816 -1.0
2015-04-14-13-44-375000: 1.56599023113 -1.0
2015-04-14-13-44-406000: 1.56105544086 -1.0
2015-04-14-13-44-406000: 1.55808449569 -1.0
2015-04-14-13-44-421000: 1.55773201068 -1.0
2015-04-14-13-44-453000: 1.77884082784 -1.0
2015-04-14-13-44-468000: 1.86409184753 -1.0
2015-04-14-13-44-484000: 1.86953018782 -1.0
2015-04-14-13-44-500000: 1.89506017423 -1.0
2015-04-14-13-44-515000: 1.87728485825 1.88028485825
2015-04-14-13-44-531000: 1.86615640264 -1.0
2015-04-14-13-44-546000: 1.85215771187 -1.0
2015-04-14-13-44-562000: 1.83045470568 -1.0
2015-04-14-13-44-578000: 1.80124880407 -1.0
2015-04-14-13-44-593000: 1.73261493529 -1.0
2015-04-14-13-44-609000: 1.71765949947 -1.0
2015-04-14-13-44-625000: 1.69963240848 -1.0
2015-04-14-13-44-640000: 1.68256206254 -1.0
2015-04-14-13-44-656000: 1.67465632711 -1.0
2015-04-14-13-44-671000: 1.65396042097 -1.0
2015-04-14-13-44-687000: 1.64524900549 -1.0
2015-04-14-13-44-703000: 1.62898433959 -1.0
2015-04-14-13-44-718000: 1.61881262903 -1.0
2015-04-14-13-44-734000: 1.60290044816 -1.0
2015-04-14-13-44-750000: 1.59726068785 -1.0
2015-04-14-13-44-765000: 1.58875069238 -1.0
2015-04-14-13-44-781000: 1.58024069691 -1.0
2015-04-14-13-44-796000: 1.57228460648 -1.0
2015-04-14-13-44-812000: 1.5709753764 -1.0
2015-04-14-13-44-828000: 1.56045118082 -1.0
2015-04-14-13-44-843000: 1.55924266076 -1.0
2015-04-14-13-44-859000: 1.55224331537 -1.0
2015-04-14-13-44-875000: 1.72012689461 -1.0
2015-04-14-13-44-890000: 1.85145274183 -1.0
2015-04-14-13-44-906000: 1.854474042 -1.0
2015-04-14-13-44-921000: 1.89888715444 -1.0
2015-04-14-13-44-937000: 1.88428420364 1.88728420364
2015-04-14-13-44-953000: 1.87612669319 -1.0
2015-04-14-13-44-968000: 1.86102019236 -1.0
2015-04-14-13-44-984000: 1.84228813133 -1.0
2015-04-14-13-44-000000: 1.81716098494 -1.0
2015-04-14-13-44-031000: 1.76423787703 -1.0
2015-04-14-13-44-031000: 1.72314819477 -1.0
2015-04-14-13-44-046000: 1.70899843899 -1.0
2015-04-14-13-44-078000: 1.69197844806 -1.0
2015-04-14-13-44-078000: 1.6818570925 -1.0
2015-04-14-13-44-093000: 1.65733420615 -1.0
2015-04-14-13-44-125000: 1.65375900096 -1.0
2015-04-14-13-44-140000: 1.63714185004 -1.0
2015-04-14-13-44-156000: 1.62455309935 -1.0
2015-04-14-13-44-171000: 1.60869127348 -1.0
2015-04-14-13-44-187000: 1.60426003323 -1.0
